instance,nlat mean,nlat stdDev,fair mean,fair stdDev
"[False, True, False, False, True, True, False, True]",0.9238505170625799,0.05705765141801629,0.9704745043726528,0.02610270678698529
"[True, True, False, False, True, False, False, True]",0.9098383135655347,0.07285723247084679,0.9633939371389502,0.034660618507250336
"[True, True, False, False, True, True, False, True]",0.9254345104974859,0.05450028746755036,0.9698635778006386,0.026426909949105726
"[True, True, False, False, True, True, True, True]",0.9332736853291007,0.04897104331727817,0.9722006636507371,0.02466074195460294
"[False, True, False, True, True, False, False, True]",0.9079334823524251,0.07728714773919448,0.9840556067578933,0.015286712034457653
"[True, True, False, True, True, True, False, True]",0.927952873356202,0.05570150695628649,0.9866520937751321,0.012001409358466093
"[False, True, True, True, True, False, False, True]",0.6904516921323889,0.1723740428158019,0.9097637008218205,0.0823092375110647
"[True, True, True, False, True, True, False, True]",0.6851398103377399,0.22447651851967146,0.7798400306526352,0.2627546818610186
"[False, True, False, True, True, True, False, True]",0.921817248358446,0.0620175640695278,0.9864265953793245,0.011972578550499659
"[True, True, False, False, True, False, False, True]",0.9098383135655347,0.07285723247084679,0.9633939371389502,0.034660618507250336
"[True, False, True, True, False, True, False, False]",0.7322176309192882,0.21859527749842617,0.007295732978758736,0.0068299565440843295
"[False, True, True, True, True, True, False, True]",0.7017023624742732,0.19233362916547186,0.9068071719478158,0.09375040077277781
"[False, True, False, False, False, True, True, True]",0.9538383010555717,0.03978282437248075,0.9811924362883848,0.0203024968285175
"[False, True, False, False, False, True, False, True]",0.9471378308885238,0.044772165141273725,0.9800423874574549,0.02108679527592399
"[True, False, False, True, True, True, False, True]",0.9344667318989249,0.04884979020533107,0.9867934935233172,0.012214153485153827
"[True, True, False, True, False, True, False, True]",0.9484467874555027,0.043655581082148856,0.9912423193454742,0.008501920529161561
"[False, True, False, True, True, True, False, True]",0.921817248358446,0.0620175640695278,0.9864265953793245,0.011972578550499659
"[True, True, False, True, False, False, False, True]",0.9304171590244069,0.06653739767636421,0.9879835055154913,0.013714449902579619
"[False, True, False, False, True, True, False, True]",0.9238505170625799,0.05705765141801629,0.9704745043726528,0.02610270678698529
"[True, True, False, False, True, True, False, True]",0.9254345104974859,0.05450028746755036,0.9698635778006386,0.026426909949105726
"[True, True, False, True, True, False, False, True]",0.9113051067380344,0.07412346772275451,0.9838770943529466,0.015925790961836824
"[False, True, False, True, True, True, False, True]",0.921817248358446,0.0620175640695278,0.9864265953793245,0.011972578550499659
"[True, True, False, True, True, False, False, True]",0.9113051067380344,0.07412346772275451,0.9838770943529466,0.015925790961836824
"[False, True, True, True, True, False, False, False]",0.6904516921323889,0.1723740428158019,0.003040620517875835,0.0020722871984477143
"[True, False, False, True, True, True, False, True]",0.9344667318989249,0.04884979020533107,0.9867934935233172,0.012214153485153827
"[True, False, False, True, True, True, False, True]",0.9344667318989249,0.04884979020533107,0.9867934935233172,0.012214153485153827
"[True, False, False, True, True, False, False, True]",0.9173745390246896,0.0689575714190005,0.9836714723530937,0.016769154604240145
"[False, True, True, True, True, True, False, False]",0.7017023624742732,0.19233362916547186,0.003852550388889003,0.0029583602508228917
"[False, True, False, False, True, True, False, True]",0.9238505170625799,0.05705765141801629,0.9704745043726528,0.02610270678698529
"[False, True, False, False, False, True, False, True]",0.9471378308885238,0.044772165141273725,0.9800423874574549,0.02108679527592399
"[False, True, False, True, True, False, False, True]",0.9079334823524251,0.07728714773919448,0.9840556067578933,0.015286712034457653
"[True, False, False, False, False, True, False, True]",0.9466408631380867,0.041485954277337915,0.9778331097434548,0.022511233129945702
"[False, True, True, False, True, False, False, False]",0.675792016527232,0.19904728179534217,0.004175362782381585,0.0036471987724685526
"[True, False, False, True, True, False, True, True]",0.9296278304913465,0.06061375086896191,0.986196344389635,0.01451855210601821
"[True, False, False, True, True, False, True, True]",0.9296278304913465,0.06061375086896191,0.986196344389635,0.01451855210601821
